source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.8,1458.42,1132.54,1523.43,325.88,65.01,390.89,0.2234,0.0446,0.2566,1.3451,580.6,0.3981,0.3811,390.89,65.01,325.88,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.81,1476.65,1146.97,1542.22,329.68,65.57,395.25,0.2233,0.0444,0.2563,1.3446,587.85,0.3981,0.3812,395.25,65.57,329.68,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.82,1494.88,1161.4,1561.01,333.48,66.13,399.61,0.2231,0.0442,0.256,1.3441,595.11,0.3981,0.3812,399.61,66.13,333.48,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.83,1513.11,1175.83,1579.8,337.28,66.69,403.97,0.2229,0.0441,0.2557,1.3436,602.37,0.3981,0.3813,403.97,66.69,337.28,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.84,1531.35,1190.27,1598.61,341.08,67.26,408.33,0.2227,0.0439,0.2554,1.3431,609.63,0.3981,0.3814,408.33,67.26,341.08,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.85,1549.58,1204.7,1617.4,344.88,67.82,412.7,0.2226,0.0438,0.2552,1.3426,616.89,0.3981,0.3814,412.7,67.82,344.88,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.86,1567.81,1219.13,1636.19,348.68,68.38,417.06,0.2224,0.0436,0.2549,1.3421,624.15,0.3981,0.3815,417.06,68.38,348.68,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.87,1586.04,1233.57,1654.99,352.47,68.95,421.42,0.2222,0.0435,0.2546,1.3416,631.4,0.3981,0.3815,421.42,68.95,352.47,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.88,1604.27,1248.0,1673.78,356.27,69.51,425.78,0.2221,0.0433,0.2544,1.3412,638.66,0.3981,0.3816,425.78,69.51,356.27,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.89,1622.5,1262.43,1692.57,360.07,70.07,430.14,0.2219,0.0432,0.2541,1.3407,645.92,0.3981,0.3816,430.14,70.07,360.07,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.9,1640.73,1276.86,1711.36,363.87,70.63,434.51,0.2218,0.043,0.2539,1.3403,653.17,0.3981,0.3817,434.51,70.63,363.87,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.91,1658.96,1291.29,1730.16,367.67,71.2,438.87,0.2216,0.0429,0.2537,1.3399,660.43,0.3981,0.3817,438.87,71.2,367.67,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.92,1677.19,1305.72,1748.95,371.47,71.76,443.23,0.2215,0.0428,0.2534,1.3395,667.69,0.3981,0.3818,443.23,71.76,371.47,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.93,1695.42,1320.15,1767.74,375.27,72.32,447.59,0.2213,0.0427,0.2532,1.339,674.95,0.3981,0.3818,447.59,72.32,375.27,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.94,1713.65,1334.58,1786.53,379.07,72.88,451.95,0.2212,0.0425,0.253,1.3386,682.2,0.3981,0.3819,451.95,72.88,379.07,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.95,1731.88,1349.01,1805.33,382.87,73.45,456.31,0.2211,0.0424,0.2528,1.3383,689.46,0.3981,0.3819,456.31,73.45,382.87,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.96,1750.11,1363.44,1824.12,386.67,74.01,460.68,0.2209,0.0423,0.2525,1.3379,696.72,0.3981,0.3819,460.68,74.01,386.67,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.97,1768.34,1377.87,1842.91,390.47,74.57,465.04,0.2208,0.0422,0.2523,1.3375,703.98,0.3981,0.382,465.04,74.57,390.47,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.98,1786.57,1392.3,1861.7,394.27,75.13,469.4,0.2207,0.0421,0.2521,1.3371,711.23,0.3981,0.382,469.4,75.13,394.27,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.99,1804.8,1406.74,1880.5,398.06,75.7,473.76,0.2206,0.0419,0.2519,1.3368,718.49,0.3981,0.3821,473.76,75.7,398.06,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.0,1823.03,1421.17,1899.29,401.86,76.26,478.12,0.2204,0.0418,0.2517,1.3364,725.75,0.3981,0.3821,478.12,76.26,401.86,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.01,1841.26,1435.6,1936.13,405.66,94.87,500.53,0.2203,0.0515,0.2585,1.3487,714.96,0.3883,0.3693,500.53,94.87,405.66,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.02,1859.49,1450.03,1972.58,409.46,113.09,522.55,0.2202,0.0608,0.2649,1.3604,704.56,0.3789,0.3572,522.55,113.09,409.46,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.03,1877.72,1464.46,2008.99,413.26,131.27,544.54,0.2201,0.0699,0.271,1.3718,694.19,0.3697,0.3455,544.54,131.27,413.26,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.04,1895.95,1478.89,2045.18,417.06,149.23,566.29,0.22,0.0787,0.2769,1.3829,684.06,0.3608,0.3345,566.29,149.23,417.06,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.05,1914.18,1493.32,2081.3,420.86,167.12,587.98,0.2199,0.0873,0.2825,1.3937,673.98,0.3521,0.3238,587.98,167.12,420.86,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.06,1932.41,1507.75,2117.17,424.66,184.76,609.42,0.2198,0.0956,0.2878,1.4042,664.17,0.3437,0.3137,609.42,184.76,424.66,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.07,1950.64,1522.18,2152.75,428.46,202.11,630.57,0.2197,0.1036,0.2929,1.4143,654.63,0.3356,0.3041,630.57,202.11,428.46,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.08,1968.87,1536.61,2188.24,432.26,219.37,651.63,0.2195,0.1114,0.2978,1.4241,645.2,0.3277,0.2948,651.63,219.37,432.26,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.09,1987.1,1551.04,2223.61,436.06,236.51,672.57,0.2194,0.119,0.3025,1.4336,635.87,0.32,0.286,672.57,236.51,436.06,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.1,2005.33,1565.47,2258.87,439.86,253.54,693.4,0.2193,0.1264,0.307,1.4429,626.67,0.3125,0.2774,693.4,253.54,439.86,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.11,2023.56,1579.91,2293.79,443.65,270.23,713.89,0.2192,0.1335,0.3112,1.4519,617.79,0.3053,0.2693,713.89,270.23,443.65,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.12,2041.79,1594.34,2328.57,447.45,286.78,734.23,0.2191,0.1405,0.3153,1.4605,609.07,0.2983,0.2616,734.23,286.78,447.45,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.13,2060.02,1608.77,2363.4,451.25,303.38,754.63,0.2191,0.1473,0.3193,1.4691,600.29,0.2914,0.254,754.63,303.38,451.25,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.14,2078.25,1623.2,2397.85,455.05,319.6,774.65,0.219,0.1538,0.3231,1.4772,591.89,0.2848,0.2468,774.65,319.6,455.05,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.15,2096.48,1637.63,2432.34,458.85,335.86,794.71,0.2189,0.1602,0.3267,1.4853,583.45,0.2783,0.2399,794.71,335.86,458.85,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.16,2114.71,1652.06,2466.63,462.65,351.92,814.58,0.2188,0.1664,0.3302,1.4931,575.2,0.272,0.2332,814.58,351.92,462.65,8,27,37,ok,
